apn_unformatted,primary_number,street_pre_direction,street_name,street_suffix,street_post_direction,secondary_designator,secondary_number,city,state,zip_code,latitude,longitude,county_name,standardized_land_use_type,area_sq_ft,beds_count,baths,total_area_sq_ft
00630500002000,23710,,SHEILA,ST,,,,MONROE,WA,98272,47.781463,-122.001202,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,13068,3,2,1546
9197600290,11122,NE,41,DR,,APT,29,KIRKLAND,WA,98033,47.647138,-122.193197,KING,CONDOMINIUM UNIT,519017,2,2,1330
00569000002400,5610,,143,ST,SW,,,EDMONDS,WA,98026,47.868662,-122.309438,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,13504,3,2,1465
5364200655,4552,,48,AVE,NE,,,SEATTLE,WA,98105,47.662807,-122.275424,KING,SINGLE FAMILY RESIDENTIAL,5145,2,2,1200
0629000110,10202,SE,28,ST,,,,BEAUX ARTS,WA,98004,47.586136,-122.203799,KING,SINGLE FAMILY RESIDENTIAL,13316,4,2,3000
0418034021,11312,,200,ST,E,,,GRAHAM,WA,98338,47.073682,-122.279035,PIERCE,SINGLE FAMILY RESIDENTIAL,211702,4,2.5,2532
8161000250,32811,NE,42,ST,,,,CARNATION,WA,98014,47.644909,-121.901908,KING,SINGLE FAMILY RESIDENTIAL,22297,4,2,2640
2850000023,1220,S,HIGHLAND,AVE,,,,TACOMA,WA,98465,47.24929,-122.513491,PIERCE,SINGLE FAMILY RESIDENTIAL,7080,3,2.25,1676
2005800280,27410,,117,AVE,SE,,,KENT,WA,98030,47.355834,-122.184404,KING,SINGLE FAMILY RESIDENTIAL,11340,3,1,1060
3592500531,1510,,24,AVE,E,,,SEATTLE,WA,98112,47.63268,-122.301294,KING,SINGLE FAMILY RESIDENTIAL,3256,4,1,2570
2336800080,608,SW,299,ST,,,,FEDERAL WAY,WA,98023,47.334392,-122.341787,KING,SINGLE FAMILY RESIDENTIAL,9588,3,1,1050
5153200320,1269,SW,301,ST,,,,FEDERAL WAY,WA,98023,47.331327,-122.353834,KING,SINGLE FAMILY RESIDENTIAL,43560,3,3,3020
8691330530,26606,SE,17,PL,,,,SAMMAMISH,WA,98075,47.592989,-121.983642,KING,SINGLE FAMILY RESIDENTIAL,12039,4,2,2800
29061200301000,18219,,14,ST,NE,,,SNOHOMISH,WA,98290,48.010344,-121.986263,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,457380,4,2,3038
3122000090,1175,,HARRINGTON,PL,NE,APT,202,RENTON,WA,98056,47.502684,-122.180928,KING,CONDOMINIUM UNIT,32615,2,1,946
7212650920,37670,,18,PL,S,,,FEDERAL WAY,WA,98003,47.262892,-122.311933,KING,SINGLE FAMILY RESIDENTIAL,9620,3,2,2530
9007470040,12424,,160TH STREET,CT,E,,,PUYALLUP,WA,98374,47.110668,-122.264159,PIERCE,TOWNHOUSE,2352,3,2.25,1280
2201500020,15310,SE,38,PL,,,,BELLEVUE,WA,98006,47.575853,-122.137869,KING,SINGLE FAMILY RESIDENTIAL,9600,4,1,1860
01015700000300,19311,,24,AVE,W,UNIT,C,LYNNWOOD,WA,98036,47.823438,-122.265101,SNOHOMISH,CONDOMINIUM UNIT,,3,2,1769
7010690020,2572,,14,AVE,W,APT,102,SEATTLE,WA,98119,47.642835,-122.374483,KING,CONDOMINIUM UNIT,9960,2,2,1218
6022300150,5507,,230,ST,E,,,SPANAWAY,WA,98387,47.048176,-122.356172,PIERCE,SINGLE FAMILY RESIDENTIAL,8628,3,2,1560
6025491830,18808,,111TH AVENUE,CT,E,,,PUYALLUP,WA,98374,47.086063,-122.277452,PIERCE,SINGLE FAMILY RESIDENTIAL,8247,4,2.5,2346
7755000931,10102,,99,ST,SW,,,LAKEWOOD,WA,98498,47.167424,-122.572646,PIERCE,SINGLE FAMILY RESIDENTIAL,17875,3,1.5,1196
8935010570,3534,S,K,ST,,,,TACOMA,WA,98418,47.226801,-122.448109,PIERCE,SINGLE FAMILY RESIDENTIAL,6500,3,1,1287
1326069208,27431,NE,153,PL,,,,DUVALL,WA,98019,47.739269,-121.971687,KING,SINGLE FAMILY RESIDENTIAL,14599,3,2,1390
00373000100301,17326,,NORTH,RD,,,,BOTHELL,WA,98012,47.840579,-122.236131,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,11583,3,1,1368
7001520330,6620,,PERRY,AVE,SE,,,AUBURN,WA,98092,47.24846,-122.208538,PIERCE,SINGLE FAMILY RESIDENTIAL,4500,3,2.5,1692
00629600010900,8112,,325,PL,NW,,,STANWOOD,WA,98292,48.290997,-122.343209,SNOHOMISH,MOBILE OR MANUFACTURED HOME,21344,3,2,1988
4015420476,15805,,59TH AVENUE,CT,E,#,15807,PUYALLUP,WA,98375,47.112339,-122.349998,PIERCE,DUPLEX,35036,4,2,2392
01131600003700,20103,,107,ST,SE,,,SNOHOMISH,WA,98290,47.902219,-121.962362,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,44087,5,3,3358
9008080030,4605,,56,ST,NW,UNIT,1C,GIG HARBOR,WA,98335,47.308775,-122.600722,PIERCE,TOWNHOUSE,11060,2,1,864
5316100485,1213,,38,AVE,E,,,SEATTLE,WA,98112,47.630248,-122.284509,KING,SINGLE FAMILY RESIDENTIAL,4800,4,2,4070
6025181410,18308,,73,AVE,E,,,PUYALLUP,WA,98375,47.090182,-122.332969,PIERCE,SINGLE FAMILY RESIDENTIAL,4500,4,2.5,3042
4180500020,7930,SE,34,ST,,APT,106,MERCER ISLAND,WA,98040,47.580088,-122.233028,KING,CONDOMINIUM UNIT,55583,2,1,1026
00665700040600,1110,,5,AVE,S,APT,406,EDMONDS,WA,98020,47.801275,-122.377917,SNOHOMISH,CONDOMINIUM UNIT,,2,1,943
7140700640,24513,,183,CT,SE,,,COVINGTON,WA,98042,47.382214,-122.096911,KING,SINGLE FAMILY RESIDENTIAL,4374,3,2,1950
2425700020,1432,,109,AVE,SE,,,BELLEVUE,WA,98004,47.597588,-122.19434,KING,SINGLE FAMILY RESIDENTIAL,18292,5,1,2340
01010600001400,1220,,160,ST,SW,,,LYNNWOOD,WA,98087,47.852734,-122.250407,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,8076,3,2,1526
0924500120,19232,,15,AVE,NE,APT,C4,SHORELINE,WA,98155,47.769315,-122.313621,KING,CONDOMINIUM UNIT,29114,2,1,1014
8699100490,318,,D,ST,SE,,,AUBURN,WA,98002,47.304499,-122.223694,KING,SINGLE FAMILY RESIDENTIAL,5474,2,1,1850
6520000192,6311,,HAWTHORNE,TER,NE,,,TACOMA,WA,98422,47.313906,-122.427986,PIERCE,SINGLE FAMILY RESIDENTIAL,19500,2,2.5,2991
5469502150,13266,SE,245,ST,,,,KENT,WA,98042,47.382214,-122.164279,KING,SINGLE FAMILY RESIDENTIAL,18696,3,1,2670
5631500053,15101,,84,AVE,NE,,,KENMORE,WA,98028,47.737889,-122.230075,KING,SINGLE FAMILY RESIDENTIAL,12550,,1,1800
1036450290,13233,,119,PL,NE,,,KIRKLAND,WA,98034,47.719028,-122.181869,KING,SINGLE FAMILY RESIDENTIAL,3150,3,2,1860
00450700300008,22221,,100,AVE,W,,,EDMONDS,WA,98020,47.797224,-122.366493,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,10019,4,1,1404
5141000040,8623,,118,ST,E,,,PUYALLUP,WA,98373,47.149738,-122.313785,PIERCE,SINGLE FAMILY RESIDENTIAL,13000,3,2.25,2064
00543300000600,7814,,FIR TREE,LN,,,,LAKE STEVENS,WA,98258,48.067421,-122.031389,SNOHOMISH,MOBILE OR MANUFACTURED HOME,23958,,,
4137060350,1301,,57,DR,SE,,,AUBURN,WA,98092,47.259049,-122.213177,KING,SINGLE FAMILY RESIDENTIAL,7800,4,2,2460
3832050150,21748,SE,297,PL,,,,KENT,WA,98042,47.335778,-122.05179,KING,SINGLE FAMILY RESIDENTIAL,5593,6,5,3520
5003890380,2421,,193,ST,E,,,SPANAWAY,WA,98387,47.08123,-122.396788,PIERCE,SINGLE FAMILY RESIDENTIAL,4175,4,2.25,1803
01103800120400,110,,CEDAR,AVE,,APT,204,SNOHOMISH,WA,98290,47.911509,-122.092359,SNOHOMISH,CONDOMINIUM UNIT,,3,2,1548
00672400001300,5311,,188,ST,SW,#,C-13,LYNNWOOD,WA,98037,47.828737,-122.30523,SNOHOMISH,CONDOMINIUM UNIT,,2,1,1004
01093900320100,14623,,50,DR,NE,#,C201,MARYSVILLE,WA,98271,48.128744,-122.163345,SNOHOMISH,CONDOMINIUM UNIT,80114,3,2,1155
1508000760,4020,S,158,ST,,APT,B,TUKWILA,WA,98188,47.461561,-122.283173,KING,CONDOMINIUM UNIT,229692,2,1,1048
01088100001400,15319,,66,PL,NE,,,LAKE STEVENS,WA,98258,48.056193,-122.023862,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,50111,4,3,2936
7936000550,4752,,51,PL,SW,,,SEATTLE,WA,98116,47.559674,-122.397964,KING,SINGLE FAMILY RESIDENTIAL,6000,3,1,2160
7857001525,6422,,SHAFFER,AVE,S,,,SEATTLE,WA,98108,47.544526,-122.29441,KING,SINGLE FAMILY RESIDENTIAL,5650,4,3,2140
00654800000400,22508,,31,AVE,SE,,,BOTHELL,WA,98021,47.7937,-122.192532,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,26136,3,2,1288
6414100291,12503,,14,AVE,NE,,,SEATTLE,WA,98125,47.7196,-122.314384,KING,SINGLE FAMILY RESIDENTIAL,5111,4,1,1880
7177800015,7328,,RAVENNA,AVE,NE,,,SEATTLE,WA,98115,47.681939,-122.303641,KING,SINGLE FAMILY RESIDENTIAL,2850,3,1,1520
5244800280,2912,,2,AVE,N,,,SEATTLE,WA,98109,47.646082,-122.353103,KING,SINGLE FAMILY RESIDENTIAL,4000,4,2,1980
0618000014,350,SW,206,ST,,,,NORMANDY PARK,WA,98166,47.419342,-122.340743,KING,SINGLE FAMILY RESIDENTIAL,18120,4,2,2700
01153800000200,1510,,233,ST,SE,,,BOTHELL,WA,98021,47.786404,-122.212243,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,11570,5,4,2699
7137960470,30404,,128,PL,SE,,,AUBURN,WA,98092,47.329488,-122.169875,KING,SINGLE FAMILY RESIDENTIAL,7498,4,2,1800
8965900040,2428,SW,326,ST,,,,FEDERAL WAY,WA,98023,47.309553,-122.364792,KING,SINGLE FAMILY RESIDENTIAL,9420,3,1,1200
2303900010,950,NW,ELFORD,DR,,,,SEATTLE,WA,98177,47.730048,-122.368259,KING,SINGLE FAMILY RESIDENTIAL,71438,3,2,2620
5412210140,22018,,120,AVE,SE,,,KENT,WA,98031,47.404184,-122.182226,KING,SINGLE FAMILY RESIDENTIAL,6681,3,1,2090
2523059029,17341,W,LAKE DESIRE,DR,SE,,,RENTON,WA,98058,47.447376,-122.108519,KING,SINGLE FAMILY RESIDENTIAL,53013,4,1,2750
1549500272,31611,NE,CHERRY VALLEY,RD,,,,DUVALL,WA,98019,47.744982,-121.915647,KING,SINGLE FAMILY RESIDENTIAL,77972,3,2,2630
9376300205,7517,,11,AVE,NW,,,SEATTLE,WA,98117,47.683825,-122.370713,KING,SINGLE FAMILY RESIDENTIAL,5000,2,1,870
1508000090,4024C,S,158,ST,,#,9,SEATTLE,WA,98188,47.461561,-122.283139,KING,CONDOMINIUM UNIT,229692,2,1,982
9020000080,78,,ORCHARD,RD,,,,TACOMA,WA,98406,47.271538,-122.468931,PIERCE,SINGLE FAMILY RESIDENTIAL,4500,3,2.75,1649
00859800000900,17677,,STANTON,ST,SE,,,MONROE,WA,98272,47.860139,-121.993567,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,5227,4,2,1512
27041900107700,7820,,200,ST,SW,,,EDMONDS,WA,98026,47.817613,-122.339364,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,10890,2,1,988
7745003422,1319,,104,ST,E,,,TACOMA,WA,98445,47.162735,-122.41108,PIERCE,SINGLE FAMILY RESIDENTIAL,31205,3,1.5,2110
01032901030250,14915,,38,DR,SE,UNIT,3025,BOTHELL,WA,98012,47.862589,-122.180199,SNOHOMISH,CONDOMINIUM UNIT,,2,2,1105
3364900280,142,NE,62,ST,,,,SEATTLE,WA,98115,47.673835,-122.326348,KING,SINGLE FAMILY RESIDENTIAL,4080,3,1,1350
5631500600,7904,NE,155,ST,,,,KENMORE,WA,98028,47.740839,-122.234853,KING,SINGLE FAMILY RESIDENTIAL,9948,3,1,1850
00841900001600,6,,192,ST,SW,,,BOTHELL,WA,98012,47.823848,-122.232757,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,10019,4,2,2631
0119171004,13513,,AGATE BEACH,RD,,,,ANDERSON ISLAND,WA,98303,47.134289,-122.697188,PIERCE,SINGLE FAMILY RESIDENTIAL,70000,1,1,744
2619700030,4207,,83,AVE,NW,,,GIG HARBOR,WA,98335,47.29602,-122.648159,PIERCE,SINGLE FAMILY RESIDENTIAL,14648,2,1.75,1132
00705900900300,4405,,216,ST,SW,#,3,MOUNTLAKE TERRACE,WA,98043,47.803352,-122.293759,SNOHOMISH,CONDOMINIUM UNIT,,2,2,1020
7230400390,14603,,182,AVE,SE,,,RENTON,WA,98059,47.47149,-122.100291,KING,SINGLE FAMILY RESIDENTIAL,36571,4,1,1580
8651410990,19456,SE,261,ST,,,,COVINGTON,WA,98042,47.36917,-122.081153,KING,SINGLE FAMILY RESIDENTIAL,5200,2,1,770
3274870220,831,,126,PL,NE,APT,B106,BELLEVUE,WA,98005,47.618047,-122.170394,KING,CONDOMINIUM UNIT,301871,1,1,678
9183703390,1443,E,MAPLE,ST,,,,KENT,WA,98030,47.371863,-122.213668,KING,SINGLE FAMILY RESIDENTIAL,7500,3,2,1500
01120600003900,826,,RHODORA HEIGHTS,RD,,,,LAKE STEVENS,WA,98258,47.987625,-122.072479,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,6965,5,2,2540
9189700075,15027,,131,AVE,SE,,,RENTON,WA,98058,47.469058,-122.165473,KING,SINGLE FAMILY RESIDENTIAL,9540,3,1,1320
0220078006,1215,,14,AVE,,,,FOX ISLAND,WA,98333,47.234966,-122.590351,PIERCE,SINGLE FAMILY RESIDENTIAL,47916,2,2,825
0122204050,12901,,122,AVE,NW,,,WAUNA,WA,98329,47.375854,-122.698777,PIERCE,SINGLE FAMILY RESIDENTIAL,217800,4,4,5539
1326039067,15508,,PALATINE,LN,N,,,SHORELINE,WA,98133,47.741976,-122.357733,KING,SINGLE FAMILY RESIDENTIAL,7611,5,1,2530
00569000001102,5922,,140,ST,SW,,,EDMONDS,WA,98026,47.87144,-122.313962,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,12197,3,2,1106
5705750170,317,SW,112,ST,,APT,303,SEATTLE,WA,98146,47.502575,-122.338292,KING,CONDOMINIUM UNIT,91868,2,1,1065
6025095230,3320,,DAYBREAK,AVE,E,,,FIFE,WA,98424,47.226413,-122.350802,PIERCE,SINGLE FAMILY RESIDENTIAL,3536,3,2.5,2701
6072500150,6523,,121,PL,SE,,,BELLEVUE,WA,98006,47.543526,-122.178817,KING,SINGLE FAMILY RESIDENTIAL,8575,3,1,1570
00876800001000,12129,,251,AVE,SE,,,MONROE,WA,98272,47.886791,-121.892926,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,103673,4,2,2450
0424069290,1955,,213,CT,SE,,,SAMMAMISH,WA,98075,47.592816,-122.055399,KING,SINGLE FAMILY RESIDENTIAL,7733,4,3,3700
00593663500100,2720,,EVERETT,AVE,,,,EVERETT,WA,98201,47.981501,-122.193973,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,3920,3,1,1024
5418500300,9803,,43,PL,NE,,,SEATTLE,WA,98115,47.699915,-122.281755,KING,SINGLE FAMILY RESIDENTIAL,9211,4,1,1810
00509800001300,221,,LAKEVIEW,RD,,,,LYNNWOOD,WA,98087,47.859988,-122.236954,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,9148,3,2,1362
30052700103700,6324,,70,ST,NE,,,MARYSVILLE,WA,98270,48.058881,-122.145056,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,10454,1,1,1084
1222069130,27105,SE,208,ST,,,,MAPLE VALLEY,WA,98038,47.413412,-121.979352,KING,SINGLE FAMILY RESIDENTIAL,422968,5,3,4658
3245006050,3108,S,9,ST,,,,TACOMA,WA,98405,47.252369,-122.476817,PIERCE,SINGLE FAMILY RESIDENTIAL,5000,3,1.75,2328
5065001460,3503,W,TAPPS,DR,E,,,LAKE TAPPS,WA,98391,47.22562,-122.199741,PIERCE,SINGLE FAMILY RESIDENTIAL,18000,3,1.75,1872
00788600000600,4510,,179,ST,SW,,,LYNNWOOD,WA,98037,47.836309,-122.294315,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,10019,3,2,2032
0868002085,2411,NW,BLUE RIDGE,DR,,,,SEATTLE,WA,98177,47.702182,-122.387804,KING,SINGLE FAMILY RESIDENTIAL,6000,4,2,3280
5101402678,817,NE,94,ST,,,,SEATTLE,WA,98115,47.696494,-122.319361,KING,SINGLE FAMILY RESIDENTIAL,7250,2,1,1170
0217500055,1820,N,148,ST,,,,SHORELINE,WA,98133,47.736723,-122.336192,KING,SINGLE FAMILY RESIDENTIAL,10447,6,1,2000
7805300150,1020,NE,196,ST,,,,SHORELINE,WA,98155,47.77107,-122.318892,KING,SINGLE FAMILY RESIDENTIAL,11710,6,1,3160
01034700008300,11726,,12,AVE,W,,,EVERETT,WA,98204,47.891086,-122.250217,SNOHOMISH,CONDOMINIUM UNIT,,3,2,1678
0223039273,3805,SW,106,ST,,,,SEATTLE,WA,98146,47.507967,-122.38026,KING,SINGLE FAMILY RESIDENTIAL,10507,3,1,1530
7070000460,333,,18,ST,NW,,,PUYALLUP,WA,98371,47.194588,-122.318977,PIERCE,SINGLE FAMILY RESIDENTIAL,8910,3,0.75,1178
2635000222,5210,E,G,ST,,,,TACOMA,WA,98404,47.209471,-122.423047,PIERCE,SINGLE FAMILY RESIDENTIAL,5000,4,3,2231
7000020230,12121,,204TH AVENUE,CT,E,,,BONNEY LAKE,WA,98391,47.146084,-122.158588,PIERCE,SINGLE FAMILY RESIDENTIAL,12785,3,2,1132
00493401800102,1203,,99,AVE,SE,,,LAKE STEVENS,WA,98258,47.984653,-122.096112,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,44431,3,2,1248
00880400001300,11512,,42,PL,SE,,,SNOHOMISH,WA,98290,47.958503,-122.076383,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,40511,3,2,2317
7065000681,2301,,21,ST,SW,,,PUYALLUP,WA,98373,47.169592,-122.31918,PIERCE,MOBILE OR MANUFACTURED HOME,73421,3,2,1464
00606100005200,332,,CROWN,DR,,,,EVERETT,WA,98203,47.962756,-122.233623,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,9148,3,1,1380
9145000390,1117,S,61,ST,,,,TACOMA,WA,98408,47.202179,-122.450072,PIERCE,SINGLE FAMILY RESIDENTIAL,6000,3,1.5,1680
0943100685,4474,,332,AVE,SE,,,FALL CITY,WA,98024,47.564162,-121.897689,KING,SINGLE FAMILY RESIDENTIAL,9750,3,1,1320
01008800025100,20371,,RUSTIC VIEW,RD,SE,,,MONROE,WA,98272,47.87009,-121.958246,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,6059,4,2,2678
3000870140,2205,,BOBS HOLLOW,LN,,,,DUPONT,WA,98327,47.097763,-122.655072,PIERCE,SINGLE FAMILY RESIDENTIAL,4771,3,2.5,2274
8930000120,829,E,65,ST,,,,TACOMA,WA,98404,47.198394,-122.41929,PIERCE,SINGLE FAMILY RESIDENTIAL,6000,2,1,1018
00917200000800,1915,,145,ST,SW,,,LYNNWOOD,WA,98087,47.867022,-122.259653,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,4792,4,3,2339
00551000000700,5528,,133,PL,NE,,,MARYSVILLE,WA,98271,48.115408,-122.155899,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,20038,3,2,1336
2896000210,7555,,146,AVE,NE,,,REDMOND,WA,98052,47.672635,-122.14582,KING,SINGLE FAMILY RESIDENTIAL,11000,4,1,2370
3885802021,314,,10,AVE,W,,,KIRKLAND,WA,98033,47.683773,-122.210685,KING,SINGLE FAMILY RESIDENTIAL,5520,4,3,2800
7349351160,5111,S,214,WAY,,,,KENT,WA,98032,47.412247,-122.270052,KING,CONDOMINIUM UNIT,1806259,3,2,1693
3375400110,1605,,5,AVE,N,APT,501,SEATTLE,WA,98109,47.633371,-122.347513,KING,CONDOMINIUM UNIT,11887,2,2,1275
7399200530,2012,SE,18,CT,,,,RENTON,WA,98055,47.464422,-122.191767,KING,SINGLE FAMILY RESIDENTIAL,9040,3,1,1850
3001130030,7613,,74TH STREET,CT,NW,,,GIG HARBOR,WA,98335,47.325133,-122.641213,PIERCE,SINGLE FAMILY RESIDENTIAL,17294,4,2.75,3208
7205890910,2800,SW,RAYMOND,ST,,#,202,SEATTLE,WA,98126,47.548495,-122.369912,KING,CONDOMINIUM UNIT,173151,2,2,1138
7202380200,8142,,233,PL,NE,,,REDMOND,WA,98053,47.675684,-122.027328,KING,SINGLE FAMILY RESIDENTIAL,3193,3,2,1630
2216100230,14309,,141,CT,SE,,,RENTON,WA,98059,47.474714,-122.153355,KING,SINGLE FAMILY RESIDENTIAL,10890,3,1,930
00874400005300,8311,,GALLERY,LN,,,,ARLINGTON,WA,98223,48.159414,-122.118339,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,6534,3,2,1750
6825001020,4512,S,12,ST,,,,TACOMA,WA,98405,47.249956,-122.497901,PIERCE,SINGLE FAMILY RESIDENTIAL,6000,3,1.75,1012
00598000201400,8225,,197,ST,SE,,,SNOHOMISH,WA,98296,47.818979,-122.121303,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,50530,4,2,2101
9265006440,1409,,WHEELER,ST,S,,,TACOMA,WA,98444,47.147266,-122.453453,PIERCE,SINGLE FAMILY RESIDENTIAL,7500,3,1,1628
3626039167,10318,,15,AVE,NW,,,SEATTLE,WA,98177,47.704038,-122.376083,KING,SINGLE FAMILY RESIDENTIAL,16175,3,1,2680
3900200630,13150,,102,LN,NE,APT,6,KIRKLAND,WA,98034,47.71778,-122.204866,KING,CONDOMINIUM UNIT,229692,2,2,1081
6662000150,23916,,65TH AVENUE,CT,E,,,GRAHAM,WA,98338,47.039045,-122.344398,PIERCE,SINGLE FAMILY RESIDENTIAL,14827,3,1.75,1418
00559800000100,7002,,MEADOWDALE BEACH,RD,,,,EDMONDS,WA,98026,47.842147,-122.328129,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,19602,3,1,1193
3597000063,14741,,62,AVE,S,,,TUKWILA,WA,98168,47.470726,-122.258816,KING,SINGLE FAMILY RESIDENTIAL,7744,3,1,2220
7697920330,26109,,121,AVE,SE,,,KENT,WA,98030,47.367262,-122.180168,KING,SINGLE FAMILY RESIDENTIAL,7459,3,1,2020
8945600300,31121,,122,LN,SE,,,AUBURN,WA,98092,47.323594,-122.177806,KING,CONDOMINIUM UNIT,287452,3,2,1499
9002240150,2141,,HAMMOND,AVE,,#,10C,DUPONT,WA,98327,47.102027,-122.641301,PIERCE,CONDOMINIUM UNIT,2070,,,1329
7457700190,25311,,182,AVE,SE,,,COVINGTON,WA,98042,47.37559,-122.099385,KING,SINGLE FAMILY RESIDENTIAL,12015,3,1,890
1473120650,18723,,137,CT,SE,,,RENTON,WA,98058,47.434722,-122.158472,KING,SINGLE FAMILY RESIDENTIAL,9844,4,2,2810
9004610930,3201,,PACIFIC,AVE,,UNIT,1207,TACOMA,WA,98418,47.231375,-122.43353,PIERCE,CONDOMINIUM UNIT,99211,,,1281
2620000450,6015,N,46,ST,,,,TACOMA,WA,98407,47.290997,-122.518012,PIERCE,SINGLE FAMILY RESIDENTIAL,6600,5,1.75,1540
1234000490,5501,,105,AVE,NE,,,KIRKLAND,WA,98033,47.657914,-122.200468,KING,SINGLE FAMILY RESIDENTIAL,15810,4,2,4590
00654100000900,17704,,69,AVE,W,,,EDMONDS,WA,98026,47.838157,-122.326502,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,8712,3,2,1148
01167800000900,4420,,29,AVE,SE,,,EVERETT,WA,98203,47.958308,-122.192291,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,,4,2,2397
9320980110,10115,NE,62,ST,,APT,402,KIRKLAND,WA,98033,47.661815,-122.206187,KING,CONDOMINIUM UNIT,38387,2,2,2141
1726600390,2906,,131,PL,NE,,,BELLEVUE,WA,98005,47.635927,-122.165419,KING,SINGLE FAMILY RESIDENTIAL,14944,3,1,3420
3000210060,834,,KIOWA,TRL,,,,FOX ISLAND,WA,98333,47.238648,-122.624463,PIERCE,SINGLE FAMILY RESIDENTIAL,43560,4,3.25,3628
0317046016,29218,,3,AVE,S,,,ROY,WA,98580,46.990863,-122.437088,PIERCE,MOBILE OR MANUFACTURED HOME,54450,4,2,1778
00926600000600,20505,,70,ST,SE,,,SNOHOMISH,WA,98290,47.933878,-121.95775,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,64033,3,2,2288
0662310280,510,SW,353,ST,,,,FEDERAL WAY,WA,98023,47.285042,-122.341787,KING,SINGLE FAMILY RESIDENTIAL,7173,4,2,2980
1327101310,5440,,LEARY,AVE,NW,UNIT,523,SEATTLE,WA,98107,47.667612,-122.382607,KING,CONDOMINIUM UNIT,45564,1,1,673
6431800200,7425,,RUBY,DR,SW,APT,C12,LAKEWOOD,WA,98498,47.195674,-122.536536,PIERCE,CONDOMINIUM UNIT,1984,,,832
0419183025,13721,,58TH AVENUE,CT,E,,,PUYALLUP,WA,98373,47.131128,-122.350913,PIERCE,SINGLE FAMILY RESIDENTIAL,25085,4,1.5,1314
6022150250,7514,,195TH STREET,CT,E,,,SPANAWAY,WA,98387,47.079057,-122.32932,PIERCE,SINGLE FAMILY RESIDENTIAL,6481,3,2.5,1810
2473450550,16925,,163,PL,SE,,,RENTON,WA,98058,47.449951,-122.122361,KING,SINGLE FAMILY RESIDENTIAL,19158,3,1,2590
4139800190,6681,SE,COUGAR MOUNTAIN,WAY,,,,BELLEVUE,WA,98006,47.542481,-122.127167,KING,CONDOMINIUM UNIT,872942,2,2,978
0420274050,1614,,5,AVE,SE,,,PUYALLUP,WA,98372,47.187807,-122.272796,PIERCE,SINGLE FAMILY RESIDENTIAL,7841,2,1,1044
7816320930,5103,,219TH STREET,CT,E,,,SPANAWAY,WA,98387,47.057102,-122.361362,PIERCE,SINGLE FAMILY RESIDENTIAL,10200,3,2,968
00865702626100,1430,W,CASINO,RD,,APT,261,EVERETT,WA,98204,47.919812,-122.253802,SNOHOMISH,CONDOMINIUM UNIT,,3,2,1539
1657000030,25404,,111,AVE,SE,,,KENT,WA,98030,47.374324,-122.193006,KING,SINGLE FAMILY RESIDENTIAL,10966,2,2,1490
6638900115,8542,,12,AVE,NW,,,SEATTLE,WA,98117,47.691904,-122.371148,KING,SINGLE FAMILY RESIDENTIAL,4680,4,3,3630
6603000030,29634,,21,PL,S,,,FEDERAL WAY,WA,98003,47.335719,-122.304933,KING,SINGLE FAMILY RESIDENTIAL,8976,3,1,1300
00523100100300,5706,,224,ST,SW,,,MOUNTLAKE TERRACE,WA,98043,47.795453,-122.310412,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,8276,3,1,990
00440800002901,105,,BARBARA,LN,,,,EVERETT,WA,98203,47.926699,-122.231288,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,8712,3,1,1444
9550202950,321,NE,54,ST,,,,SEATTLE,WA,98105,47.66765,-122.324594,KING,SINGLE FAMILY RESIDENTIAL,3825,3,1,2230
